城市,房屋面积,楼层,月租
北京,101.73,1,9000
北京,47.49,2,6460
北京,94.86,2,4500
北京,58,2,4300
北京,65.27,3,7760
北京,61.4,2,7030
北京,72,1,2000
北京,46.8,1,6790
北京,113.63,2,8330
北京,71.89,1,8800
北京,135,2,8900
北京,67.7,3,11500
北京,81.81,2,6500
北京,47.8,1,5559
北京,43.49,3,6190
北京,47.91,1,6030
北京,216.25,3,26500
北京,86.2,3,3715
北京,54.33,1,3000
北京,54.95,2,6000
北京,41,3,10800
北京,330,1,33000
北京,41.61,1,9000
北京,83.46,3,5500
北京,51,2,6530
北京,33.49,1,6260
北京,38.29,2,5790
北京,32.48,3,3400
北京,193,1,9500
北京,47,2,5000
北京,66,3,5200
北京,56.69,3,7460
北京,116.58,3,2400
北京,36,1,3800
北京,62,2,5600
北京,186,3,10500
北京,40,2,6300
北京,63,3,4400
北京,148,3,13800
北京,42.69,3,6830
北京,62.03,3,5348
北京,89.54,1,4300
北京,43.84,1,4460
北京,64.38,2,5160
北京,64.8,1,10500
北京,126.67,2,20500
北京,75,3,3500
北京,54.39,3,2450
北京,97.47,2,12000
北京,68,1,8500
北京,119.99,2,4400
北京,97.69,3,10000
北京,120.47,3,8800
北京,54.52,3,6625
北京,88.59,1,3800
北京,89.78,1,8000
北京,128.1,2,18000
北京,59.15,1,6890
北京,60,2,5120
北京,284,3,37650
北京,37.97,3,5690
北京,59.55,3,2300
北京,86.89,2,10290
北京,52.32,2,5900
北京,50,3,3300
北京,84.3,3,4500
北京,61.73,3,3100
北京,220,2,9000
北京,44.57,2,7059
北京,80.1,1,2100
北京,50,2,4500
北京,97.86,1,7600
北京,189,3,20000
北京,151.01,3,6500
北京,93.09,2,5300
北京,46.19,3,9460
北京,138,3,11500
北京,82.98,2,8690
北京,50.39,2,4100
北京,245.84,1,40000
北京,77.94,3,8490
北京,206,1,24300
北京,400,1,39916
北京,139,1,9300
北京,78,2,6200
北京,60.54,2,9900
北京,93,2,4800
北京,544.4,1,36000
北京,53.67,2,4490
北京,93.22,1,8500
北京,106.99,3,10300
北京,92.47,1,8600
北京,179,1,16500
北京,56.47,2,7490
北京,59.08,2,7159
北京,213,1,18000
北京,160.56,1,25800
北京,124,1,9000
北京,69.33,3,5300
北京,35.1,1,6560
北京,61.38,3,2600
北京,47.3,2,5030
北京,97,3,7900
北京,46.54,3,6300
北京,59.9,2,7360
北京,38,1,5160
北京,86,1,3600
北京,310,1,48000
北京,60,1,8000
北京,108.9,2,2900
北京,160,3,12800
北京,75.57,2,5600
北京,146.39,2,21000
北京,51.8,2,7060
北京,77,2,6300
北京,265,3,94500
北京,49.74,2,5200
北京,43.22,3,6000
北京,92.44,2,18000
北京,115.89,3,4800
北京,306,2,37000
北京,54.12,2,5830
北京,189,2,24000
北京,45.15,3,5660
北京,55.88,3,4500
北京,112,2,19000
北京,138.48,1,25000
北京,109,2,9500
北京,62.39,1,6190
北京,74.54,2,6460
北京,45.22,3,5460
北京,85.62,2,4700
北京,46,2,3300
北京,60.19,2,8530
北京,52.75,3,5500
北京,83,3,8000
北京,117.17,3,8800
北京,106,2,17000
北京,149.43,1,11500
北京,93.14,2,4200
北京,90.93,3,7600
北京,160.01,1,19000
北京,68.18,3,6360
北京,58,3,3400
北京,40.9,2,6500
北京,49,2,5200
北京,105.38,2,3000
北京,97.72,3,20250
北京,53.76,2,4790
北京,58,2,4300
北京,95.71,1,9988
北京,88,3,5500
北京,37.64,2,4930
北京,112.88,2,8500
北京,112.57,3,11500
北京,293.23,1,20000
北京,54.05,2,4000
北京,62.32,2,3200
北京,72.96,1,7460
北京,72.62,1,6690
北京,56,2,8530
北京,85.58,1,2500
北京,42.4,3,6290
北京,58.3,2,8390
北京,60,1,5100
北京,56.9,3,8290
北京,65.24,2,5800
北京,48.76,1,5890
北京,132.02,2,7500
北京,103.26,2,8090
北京,162,1,23500
北京,87,2,9290
北京,71.96,2,4229
北京,58.88,2,5690
北京,103.91,1,5000
北京,41.68,2,5900
北京,73.82,2,6000
北京,78.53,3,6330
北京,81.33,3,7300
北京,77,1,8800
北京,80.18,1,7000
北京,86.16,3,3500
北京,65.8,2,4800
北京,110,1,17980
北京,134.19,1,20000
北京,65,1,3000
北京,130,1,14500
北京,102,1,5800
北京,88.79,2,3600
北京,78.84,2,3100
北京,81.2,2,5990
北京,61.91,2,3890
北京,57.01,3,3700
北京,68.71,3,5530
北京,62,3,2200
北京,46.9,3,6300
北京,50.01,2,6700
北京,129,3,8000
北京,50.06,1,4460
北京,52,1,5000
北京,100.93,3,12500
北京,82,3,3800
北京,76.75,3,6730
北京,72.38,1,6300
北京,81.08,1,4000
北京,123,2,5000
北京,95.66,2,15000
北京,47,2,3800
北京,36.32,2,5160
北京,51.31,2,5060
北京,43,1,4200
北京,89,1,4000
北京,49.93,3,5760
北京,59.2,3,7500
北京,138,1,7500
北京,56.82,1,7490
北京,38,1,3288
北京,78.22,3,4400
北京,88,1,3800
北京,173.64,1,12500
北京,61.1,2,6000
北京,31.8,2,3230
北京,79.04,3,8600
北京,35.71,3,3730
北京,76.5,1,5200
北京,49.78,3,3400
北京,60.74,3,5215
北京,47.95,2,6300
北京,43,2,2600
北京,50.08,3,2890
北京,60.66,3,5348
北京,45.5,3,6230
北京,91.48,2,5830
北京,62.97,2,7400
北京,60,2,4600
北京,88.05,1,9700
北京,145,1,22000
北京,105,2,1600
北京,57.09,1,4900
北京,155,1,15000
北京,246,1,32000
北京,320,2,45000
北京,138,1,5100
北京,60.47,2,3330
北京,111,1,4000
北京,56.7,2,7300
北京,49.84,3,6130
北京,83.77,3,8829
北京,95.37,1,10500
北京,62.58,3,5730
北京,65.55,1,6232
北京,42.55,2,3000
北京,63,1,4100
北京,78,2,6900
北京,71.69,2,6390
北京,104.7,2,5200
北京,58.4,1,8230
北京,128,3,8500
北京,136,3,9900
北京,93,1,12000
北京,116.07,3,14500
北京,151,3,26000
北京,76.3,3,6500
北京,174,2,17000
北京,72.89,3,4500
北京,152.29,1,13000
北京,212.23,2,10500
北京,76.07,3,6000
北京,79.77,1,3700
北京,93.34,3,4200
北京,38.04,3,5590
北京,372.52,1,26000
北京,62.39,1,5990
北京,170.81,3,18000
北京,59.1,2,5490
北京,48.04,1,5330
北京,107.69,2,6600
北京,35.87,1,3400
北京,209.2,3,48000
北京,89,1,4900
北京,108,1,6500
北京,95,1,2600
北京,71.78,1,3200
北京,55.5,3,9500
北京,94.7,2,4600
北京,92,1,6200
北京,84,1,4200
北京,318.63,1,15000
北京,94,2,7000
北京,153,2,16000
北京,50,1,3600
北京,116.67,2,15500
北京,58.2,2,8790
北京,38,3,6000
北京,129,3,15000
北京,115.75,1,9590
北京,45.4,2,5460
北京,52.5,1,7789
北京,76.1,2,8190
北京,70.86,1,9500
北京,56,1,6630
北京,214.42,2,14300
北京,28.97,2,4590
北京,94.72,1,4500
北京,81.45,2,6890
北京,52.85,2,3300
北京,58.43,2,6990
北京,50,2,6700
北京,89.74,3,5900
北京,199.56,1,13000
北京,61.54,1,8200
北京,164.1,3,8500
北京,59,1,7290
北京,61.2,3,7890
北京,48.98,1,3700
北京,43.28,3,7090
北京,94.69,1,6300
北京,69.26,1,5600
北京,91,2,3000
北京,41.34,3,6260
北京,161,3,15000
北京,150.98,1,3600
北京,52.05,3,7260
北京,83,3,7600
北京,37.8,1,6060
北京,38.68,2,3790
北京,92,1,5200
北京,71.93,2,6360
北京,93.08,2,8600
北京,64.95,3,5100
北京,60.6,3,8460
北京,66.45,2,5849
北京,36.44,2,4700
北京,90,3,3800
北京,57.86,1,3100
北京,74,2,6600
北京,38.7,1,5900
北京,52,3,3600
北京,75,3,4700
北京,108.26,3,12000
北京,223,3,35000
北京,70.53,3,5900
北京,43,1,3600
北京,99,2,4200
北京,50.29,1,5595
北京,55.2,2,8300
北京,95.66,1,6140
北京,34.22,1,3800
北京,112.07,1,12000
北京,66,1,8000
北京,85.39,2,6200
北京,70,2,3800
北京,120,2,7300
北京,91.2,1,5700
北京,50.43,3,3760
北京,80.6,1,6000
北京,116,1,6800
北京,200,2,18500
北京,69.9,3,7900
北京,43.17,2,7560
北京,27.72,1,2760
北京,68.1,2,11900
北京,49,3,5000
北京,73.8,3,10000
北京,56,2,5400
北京,74,2,6000
北京,48.71,2,3100
北京,160,1,12000
北京,56.61,2,5760
北京,41.3,1,6300
北京,52.57,3,3590
北京,128,2,10000
北京,65,3,8300
北京,55,2,7000
北京,111,2,3900
北京,57,3,5000
北京,71.9,3,6560
北京,101.73,3,10400
北京,166,2,20000
北京,89,2,4000
北京,44.99,1,4161
北京,74,2,5550
北京,84.89,1,8390
北京,90.79,3,13000
北京,47,3,2500
北京,107.72,2,10000
北京,89,2,4800
北京,53,2,4400
北京,224.45,2,36000
北京,59.3,3,6500
北京,90,1,4100
北京,60.99,3,8560
北京,60,1,2700
北京,65,1,3800
北京,53.3,3,5200
北京,90,2,13000
北京,65,3,2900
北京,45.07,1,5790
北京,60,2,5500
北京,41.58,1,2960
北京,82,2,6000
北京,60,1,5300
北京,86.35,1,7300
北京,87.1,3,6032
北京,134,1,14500
北京,63.33,3,4800
北京,116.61,3,7600
北京,42.68,3,6790
北京,58.99,2,4400
北京,57.34,1,7360
北京,51,1,5130
北京,77.3,1,6500
北京,61,3,6500
北京,61.47,3,7460
北京,48.26,1,8390
北京,52.3,1,8500
北京,55,2,8000
北京,48.54,3,3800
北京,96,2,7100
北京,54.09,3,6190
北京,99.61,2,17500
北京,33,2,4000
北京,89,1,6000
北京,52.87,2,2000
北京,69.35,3,3590
北京,179.15,3,19000
北京,64.7,3,8000
北京,25.56,1,4730
北京,76.47,2,5890
北京,89.49,2,4800
北京,116.42,2,7288
北京,51.9,1,10729
北京,280.95,1,21000
北京,57.4,3,5429
北京,106.95,2,6500
北京,62.94,3,4300
北京,65,1,3600
北京,84.11,2,7800
北京,93.13,1,67500
北京,92,3,5500
北京,165,3,14800
北京,139.06,2,10000
北京,62.41,2,7090
北京,54.9,3,9490
北京,85.74,3,6000
北京,55.78,1,7800
北京,36.69,2,6060
北京,26.61,3,3812
北京,64.15,3,6800
北京,92,3,8000
北京,63.16,1,7600
北京,57.16,2,4100
北京,62,3,3000
北京,74.2,1,8600
北京,50,2,3800
北京,53.1,2,8890
北京,88.8,1,6300
北京,58.02,3,7430
北京,88.48,2,5800
北京,63.09,3,3000
北京,105.08,3,8500
北京,64,2,5400
北京,35.2,2,6890
北京,80,3,6500
北京,89.78,3,7760
北京,76.8,2,12889
北京,53,2,4500
北京,88.12,2,3400
北京,73,1,4900
北京,51.57,3,6459
北京,174.98,2,13000
北京,97.49,2,6000
北京,33.35,3,4299
北京,45,1,4790
北京,54.16,3,7000
北京,56,2,5800
北京,88.11,2,5000
北京,198,1,11000
北京,93.06,3,4500
北京,64.26,3,9000
北京,56.64,2,5500
北京,53.61,2,2300
北京,89.71,1,5000
北京,104.69,2,7600
北京,86.58,2,4300
北京,140,3,9900
北京,230,2,30000
北京,89,1,16000
北京,38,1,6830
北京,109.72,3,7430
北京,36.89,1,6890
北京,54.77,3,3490
北京,64,3,2600
北京,97.23,1,9890
北京,48.31,1,4000
北京,61.12,3,6960
北京,77.67,2,7930
北京,92,1,8500
北京,50,3,6500
北京,63,1,6790
北京,121,3,4800
北京,76.4,2,3800
北京,99.23,2,9000
北京,124,2,21000
北京,27,3,2930
北京,80.4,3,5860
北京,44.28,3,3700
北京,58,1,5200
北京,258.64,1,90000
北京,57,3,5500
北京,81,1,6900
北京,44.6,3,6060
北京,50,3,4000
北京,148.86,2,13800
北京,201.87,2,12500
北京,80.92,1,8490
北京,45,2,4990
北京,146,3,6700
北京,61.49,1,6230
北京,161.54,3,27000
北京,107,1,16000
北京,93.3,2,7360
北京,53.78,1,5160
北京,88.4,3,6000
北京,72,2,5300
北京,71.4,3,3500
北京,217.2,1,20000
北京,58,1,6000
北京,43.52,2,5199
北京,89,1,6900
北京,87.69,2,2700
北京,45.47,1,5230
北京,143,2,12500
北京,116.46,2,11077
北京,68.25,1,3800
北京,126.61,1,40000
北京,276.77,2,50000
北京,50.7,1,4830
北京,61,1,7500
北京,47.16,3,4100
北京,40.43,1,7190
北京,90.78,2,2500
北京,76,3,3900
北京,46,3,2800
北京,42.8,3,7400
北京,120.95,2,4000
北京,173.12,1,35000
北京,41.28,1,3300
北京,81,2,3900
北京,114,1,8000
北京,43.1,1,3360
北京,50,3,3500
北京,82.64,1,3300
北京,92,2,4200
北京,56,1,8500
北京,63.22,3,3900
北京,50,1,4100
北京,100,3,7500
北京,98.7,2,8400
北京,58,3,9500
北京,57,1,3071
北京,160.29,2,16900
北京,80.67,2,8500
北京,197,2,15300
北京,132,1,6200
北京,47.5,3,4200
北京,85.93,1,9000
北京,51.01,3,7659
北京,66.26,1,5460
北京,96.14,2,4800
北京,79.5,2,8590
北京,62.99,1,8090
北京,36.38,1,6560
北京,56.68,2,5860
北京,121,2,22050
北京,49.21,2,2700
北京,61.04,2,3400
北京,55.27,3,7059
北京,91.91,3,6200
北京,47.83,1,5500
北京,44.76,1,4400
北京,63.63,2,6300
北京,84,3,4700
北京,59,3,3300
北京,56.69,2,7800
北京,65,3,5000
北京,37.96,3,6260
北京,59.96,1,6390
北京,45.79,2,2400
北京,49.61,1,6290
北京,186,1,32000
北京,72,2,4000
北京,25.08,3,3490
北京,88.55,2,5100
北京,36,1,6290
北京,90,2,5000
北京,60,2,7900
北京,59.6,3,10500
北京,99,3,6900
北京,68.51,3,2700
北京,47.39,2,5600
北京,48.6,3,4330
北京,98,3,9660
北京,46.9,2,8289
北京,93,1,4700
北京,138,3,6800
北京,138.04,3,12430
北京,72,2,5000
北京,67,1,6390
北京,116.63,3,4500
北京,87,2,3800
北京,54.09,3,7690
北京,52,3,4790
北京,129.9,3,6600
北京,72,2,10000
北京,52,2,5000
北京,87.19,1,3400
北京,69,3,6300
北京,76.32,2,8690
北京,59.49,1,4300
北京,56.73,3,5400
北京,71.05,3,3100
北京,47,1,4000
北京,107,2,8800
北京,56,1,6300
北京,69.02,2,10000
北京,88,2,6400
北京,55,2,6600
北京,76.1,2,8300
北京,46.06,2,6659
北京,93,2,6600
北京,88,2,7000
北京,61.19,1,6930
北京,87.75,2,7130
北京,89,2,7600
北京,50,2,4200
北京,77,2,7200
北京,55,1,6400
北京,43.7,2,5300
北京,109,2,7800
北京,58.17,1,9160
北京,57,3,8200
北京,74,1,6700
北京,50,3,3200
北京,58,3,6000
北京,88,1,6916
北京,47,2,3200
北京,108,1,5000
北京,40.09,3,5030
北京,93.6,3,13764
北京,138.57,1,11500
北京,42.9,1,7560
北京,42.75,1,4300
北京,119.5,2,7100
北京,110,1,10000
北京,142.55,1,16000
北京,55,1,3300
北京,88,1,4700
北京,56.66,1,4000
北京,62.94,3,3500
北京,169.57,2,9000
北京,45.61,2,5930
北京,82.8,3,6000
北京,49,1,4600
北京,55.02,1,3990
北京,90,2,4800
北京,37.3,2,3800
北京,45.36,2,6330
北京,60.01,2,6600
北京,56,1,2200
北京,58,1,6290
北京,120.43,2,7800
北京,59.15,1,4830
北京,48.26,3,6530
北京,59.55,3,6900
北京,55,1,5860
北京,49.15,2,3100
北京,80,3,3200
北京,106.37,2,7200
北京,158,1,13500
北京,55,2,3000
北京,49,3,4900
北京,97,2,3500
北京,86.41,2,10500
北京,128.17,1,14500
北京,64.15,1,3800
北京,120.88,2,17500
北京,67.71,3,6500
北京,107.71,3,11600
北京,94.79,3,4500
北京,90.65,2,21000
北京,141,1,7600
北京,50.6,2,9500
北京,60,1,7000
北京,81.53,1,4700
北京,101.84,1,7000
北京,41,2,3300
北京,60,3,4800
北京,82.8,3,10000
北京,110,1,11000
北京,57.9,1,9430
北京,88,2,3450
北京,123.39,2,5600
北京,125,2,8700
北京,89,1,6200
北京,70.93,1,6060
北京,86,3,4100
北京,57,1,3800
北京,73.27,1,5800
北京,59,2,4800
北京,57.75,2,7260
北京,25,3,4000
北京,50.02,1,6360
北京,43.99,1,6230
北京,55.78,2,1500
北京,135,3,16000
北京,54.73,2,3900
北京,89,3,7500
北京,116.11,2,6700
北京,55.02,2,4890
北京,36.7,2,3730
北京,100,2,7300
北京,98,3,9500
北京,71.88,2,7200
北京,55,2,4200
北京,42.3,3,5000
北京,72.86,2,9000
北京,44.95,2,5300
北京,142.25,1,15000
北京,77.48,1,5000
北京,51,1,5990
北京,85.36,3,3750
北京,53,3,5500
北京,78.32,3,4500
北京,63,2,6460
北京,166.8,3,24000
北京,36.4,1,6660
北京,48,1,3030
北京,38.26,1,4790
北京,75.67,3,6990
北京,47.1,1,6530
北京,58.05,1,5560
北京,59.84,3,5000
北京,40.14,2,4000
北京,83,2,4800
北京,145.46,2,7500
北京,76.41,2,4700
北京,150,3,26000
北京,41.48,3,5660
北京,92.67,2,3700
北京,140,1,4300
北京,58.1,3,7800
北京,56,2,3500
北京,64.89,2,11060
北京,80,2,5000
北京,34,2,4500
北京,40,3,3200
北京,60,3,6000
北京,75,1,6460
北京,124.71,3,8600
北京,139.43,1,15500
北京,93,2,5100
北京,38.31,2,6260
北京,51.88,1,5430
北京,88.47,1,3800
北京,64,3,4500
北京,60.98,2,7330
北京,59.88,3,4200
北京,50.56,3,3600
北京,146,1,20000
北京,41.09,2,6960
北京,37.09,2,5530
北京,66,3,10000
北京,65.35,2,3300
北京,73.87,1,6000
北京,133,3,15000
北京,97,1,4800
北京,144,2,9000
北京,87.41,2,4100
北京,36.75,3,5560
北京,51.79,2,8300
北京,65.49,3,5060
北京,57.8,2,7653
北京,41.08,1,6000
北京,87,3,4700
北京,108.52,2,9000
北京,80.68,2,4800
北京,38.04,2,5060
北京,59,3,7000
北京,101,1,3800
北京,56.9,3,8138
北京,58.4,3,4778
北京,42.3,1,3080
北京,70,2,4600
北京,44.44,1,4700
北京,46.57,2,6030
北京,105.42,3,6750
北京,104.76,1,11500
北京,62.55,3,9490
北京,67.14,1,6000
北京,81.77,3,6330
北京,62.7,1,7930
北京,45,3,6100
北京,245.52,1,31500
北京,60,1,6200
北京,50.37,2,6460
北京,34.5,1,5390
北京,38.65,2,2300
北京,89.51,1,4900
北京,82.5,2,15500
北京,90.28,3,10190
北京,91.67,3,5800
北京,68.69,3,5030
北京,49.54,3,5160
北京,88.99,3,2800
北京,96.1,3,8330
北京,62.69,3,7800
北京,79.84,3,6355
北京,48.2,1,7490
北京,51.94,1,3930
北京,61.72,1,8300
北京,58.3,2,3800
北京,82.84,1,10500
北京,102,1,3500
北京,66.07,1,8260
北京,75.77,1,8600
北京,92.71,3,18500
北京,177.3,2,13000
北京,168.45,2,6000
北京,57.75,1,6390
北京,218.71,2,17000
北京,60,1,3800
北京,138.92,2,7500
北京,49,2,5800
北京,92.44,3,7300
北京,54.69,1,3200
北京,130,1,13800
北京,72.13,1,4000
北京,88,2,4000
北京,166.21,2,23500
北京,56.96,2,4800
北京,97,2,6500
北京,57.6,3,4500
北京,150,1,6600
北京,57.48,2,5900
北京,90,2,6100
北京,116.27,2,10500
北京,42,3,6390
北京,141.59,2,12000
北京,234.67,1,25000
北京,93.38,1,5000
北京,175,2,15000
北京,72,1,3000
北京,93,3,2900
北京,84,3,5700
北京,48.84,3,5590
北京,199.32,3,57000
北京,45.16,1,5790
北京,59.45,3,7830
北京,48.35,3,5230
北京,86.66,1,3500
北京,99,3,4866
北京,132.33,3,6300
北京,71.39,2,4100
北京,103,2,20000
北京,200,3,28000
北京,50.41,1,6290
北京,130,2,8500
北京,54.28,1,4000
北京,65,3,4700
北京,96.9,3,5500
北京,83.5,2,9000
北京,112.37,2,11790
北京,76,1,6800
北京,72,1,3000
北京,83.62,3,6300
北京,99.25,1,7660
北京,55,2,5300
北京,73.67,1,5830
北京,81.01,2,5590
北京,59.55,3,2800
北京,81,2,3600
北京,60.91,1,1600
北京,56,3,3000
北京,68,2,5000
北京,81.07,2,6000
北京,78,3,3800
北京,109.2,3,5100
北京,97,2,14500
北京,140.6,1,17800
北京,114.55,3,6000
北京,106,1,4500
北京,57.79,2,6890
北京,71.08,3,9800
北京,37.99,2,3390
北京,65,2,6500
北京,24.59,2,3600
北京,99.09,2,15000
北京,99.52,2,9500
北京,76,1,7000
北京,51.4,1,8390
北京,114,3,17500
北京,18,3,3550
北京,57.18,2,6200
北京,72.91,2,6430
北京,60.4,3,8600
北京,35,2,5190
北京,51,3,3430
北京,46.8,1,6790
北京,63.8,1,5800
北京,123,1,5500
北京,62,3,7000
北京,120.44,1,11530
北京,59,1,3300
北京,57.73,3,3800
北京,33,2,3300
北京,65,1,3600
北京,42.97,1,5360
北京,66.7,2,6900
北京,223.78,3,13500
北京,50,3,5800
北京,42.7,2,5660
北京,76,2,2500
北京,39,3,7723
北京,51.6,1,5730
北京,179,1,25000
北京,57,1,3000
北京,87,2,10600
北京,41,3,3000
北京,38.43,2,4000
北京,70,2,3000
北京,55.84,3,7590
北京,40.3,3,6160
北京,61.37,2,6000
北京,105.13,1,7200
北京,56.41,1,7090
北京,86.5,1,6500
北京,58.62,2,6590
北京,55.99,2,5300
北京,81.45,1,6630
北京,115,1,7000
北京,37.5,2,4600
北京,62.99,1,9990
北京,76,3,4500
北京,52,1,6298
北京,47.32,2,6430
北京,94.4,2,3800
北京,62.16,3,4000
北京,60,3,5800
北京,68.75,1,6630
北京,88.04,3,2600
北京,69.5,2,3600
北京,57.05,1,7660
北京,47,1,3800
北京,49.39,1,5633
北京,354.43,1,45000
北京,50.11,3,4930
北京,147.27,1,23500
北京,50,3,5630
北京,58,1,8000
北京,124,3,29800
北京,55,2,3885
北京,316.66,1,14500
北京,139.2,2,8000
北京,79,2,5600
北京,57,2,3800
北京,92.88,3,10915
北京,57.44,3,4100
北京,91.7,3,4600
北京,76.85,3,2100
北京,67,1,5800
北京,49.53,3,3800
北京,108,3,15000
北京,41.06,2,6360
北京,49.94,3,3830
北京,78.97,1,7400
北京,139.17,3,7800
北京,167.19,1,25000
北京,54,2,4600
北京,88,3,4000
北京,47.42,2,6600
北京,48.79,1,5330
北京,56,3,5790
北京,177.89,3,14000
北京,115.26,1,14000
北京,56.8,2,7290
北京,82,1,5200
北京,78.11,3,6489
北京,32.27,1,2790
北京,53.8,3,5390
北京,43.5,3,5590
北京,51,1,6030
北京,40,3,4600
北京,129.99,1,9500
北京,32.12,2,4300
北京,55,2,4100
北京,60,2,3900
北京,66.41,1,5790
北京,40.63,1,6260
北京,88.36,3,7304
北京,37.53,1,6760
北京,50,3,6300
北京,82.52,2,4500
北京,88.7,2,15630
北京,54.81,3,3300
北京,209.64,1,4800
北京,40.32,2,3100
北京,27,1,2200
北京,42.8,2,6660
北京,55,2,6100
北京,58.42,3,6800
北京,90,1,4600
北京,81.8,1,5000
北京,55,2,6000
北京,45.09,3,6730
北京,232.54,3,24000
北京,144,1,23000
北京,89.6,2,3300
北京,41.3,3,3500
北京,72.69,3,2500
北京,47.16,2,5790
北京,79,1,5800
北京,88.34,2,2500
北京,133,3,18000
北京,192.02,3,9600
北京,40,3,3290
北京,61.44,3,9900
北京,88,1,8000
北京,42.97,3,6330
北京,440,1,18000
北京,90.6,1,6200
北京,115,2,4800
北京,101,3,16000
北京,378.28,1,44800
北京,117,1,12500
北京,51.65,1,5060
北京,45,2,4990
北京,43.81,2,3330
北京,106,3,3800
北京,87,2,4500
北京,98.47,1,8130
北京,99.23,1,7500
北京,105,1,5300
北京,64.55,2,4290
北京,147,1,10000
北京,48.4,1,5160
北京,61,1,6007
北京,54,2,6000
北京,128.48,3,4000
北京,52.52,2,7190
北京,138,3,4200
北京,50.1,2,5000
北京,89.44,2,9500
北京,60.1,3,6660
北京,70.7,1,5400
北京,130,1,8200
北京,83.35,2,2600
北京,60.5,2,5930
北京,63,2,3000
北京,62.45,1,13000
北京,45,2,3800
北京,46.63,1,2760
北京,96.7,2,8100
北京,50,3,5330
北京,59.75,1,4790
北京,63.1,1,6190
北京,54.8,2,6500
北京,59.6,3,6800
北京,51,1,4500
北京,75.9,1,8900
北京,89.55,3,3100
北京,98.68,2,6990
北京,67.69,3,8590
北京,34.06,1,4660
北京,100.18,2,9860
北京,40,3,6130
北京,137,3,3300
北京,60,2,8800
北京,62.89,2,4300
北京,131,2,14000
北京,88.3,2,10800
北京,292.44,2,44000
北京,51.66,2,5800
北京,86.41,3,7500
北京,50.22,1,7559
北京,55.74,1,6500
北京,184.9,1,24000
北京,179.22,1,12000
北京,54.04,1,8260
北京,300,1,28000
北京,148.08,2,13090
北京,108.89,3,4100
北京,51.37,2,3200
北京,128.08,3,7000
北京,34.6,3,4590
北京,418.68,1,183333
北京,56.92,3,8590
北京,65,1,3700
北京,86.48,1,7430
北京,43.49,1,4890
北京,69.97,3,6900
北京,268,1,12000
北京,58.52,1,4600
北京,284,1,33000
